image_id,relative_path,proposal_rank,proposal_id,left,top,right,bottom,scale,x_position,y_position,texture_score
img_d49437ee72e9b67c,dataset_dev/05_kosiv_ceramics/k207.jpg,1,s0_y1_x1,417,666,1100,1349,0.44999998807907104,0.5,0.5,0.11478878286436511
img_d49437ee72e9b67c,dataset_dev/05_kosiv_ceramics/k207.jpg,2,s0_y2_x1,417,1332,1100,2015,0.44999998807907104,0.5,1.0,0.10641484419740974
img_d49437ee72e9b67c,dataset_dev/05_kosiv_ceramics/k207.jpg,3,s1_y1_x1,266,514,1252,1500,0.6499999761581421,0.5,0.5,0.1063057630164574
img_d49437ee72e9b67c,dataset_dev/05_kosiv_ceramics/k207.jpg,4,s1_y2_x1,266,1029,1252,2015,0.6499999761581421,0.5,1.0,0.10461246972483679
img_d49437ee72e9b67c,dataset_dev/05_kosiv_ceramics/k207.jpg,5,s1_y1_x2,531,514,1517,1500,0.6499999761581421,1.0,0.5,0.09256753952502059
img_d49437ee72e9b67c,dataset_dev/05_kosiv_ceramics/k207.jpg,6,s1_y0_x0,0,0,986,986,0.6499999761581421,0.0,0.0,0.09187005382878913
img_0bf4f8a6950fff03,dataset_dev/05_kosiv_ceramics/k212.jpg,1,s0_y1_x1,297,297,783,783,0.44999998807907104,0.5,0.5,0.17782417481500748
img_0bf4f8a6950fff03,dataset_dev/05_kosiv_ceramics/k212.jpg,2,s0_y0_x1,297,0,783,486,0.44999998807907104,0.5,0.0,0.17507338465899708
img_0bf4f8a6950fff03,dataset_dev/05_kosiv_ceramics/k212.jpg,3,s1_y1_x1,189,189,891,891,0.6499999761581421,0.5,0.5,0.17278347655716503
img_0bf4f8a6950fff03,dataset_dev/05_kosiv_ceramics/k212.jpg,4,s1_y0_x1,189,0,891,702,0.6499999761581421,0.5,0.0,0.16743697760271842
img_0bf4f8a6950fff03,dataset_dev/05_kosiv_ceramics/k212.jpg,5,s0_y2_x1,297,594,783,1080,0.44999998807907104,0.5,1.0,0.16234077318681348
img_0bf4f8a6950fff03,dataset_dev/05_kosiv_ceramics/k212.jpg,6,s1_y1_x0,0,189,702,891,0.6499999761581421,0.0,0.5,0.15820535618447895
img_dc9024342557ab45,dataset_dev/05_kosiv_ceramics/k214.jpg,1,s0_y1_x1,106,118,281,293,0.44999998807907104,0.5,0.5,0.16727514075966582
img_dc9024342557ab45,dataset_dev/05_kosiv_ceramics/k214.jpg,2,s1_y1_x1,68,80,320,332,0.6499999761581421,0.5,0.5,0.16053388889506795
img_dc9024342557ab45,dataset_dev/05_kosiv_ceramics/k214.jpg,3,s0_y0_x1,106,0,281,175,0.44999998807907104,0.5,0.0,0.15746339473907917
img_dc9024342557ab45,dataset_dev/05_kosiv_ceramics/k214.jpg,4,s1_y2_x1,68,160,320,412,0.6499999761581421,0.5,1.0,0.15617574721384048
img_dc9024342557ab45,dataset_dev/05_kosiv_ceramics/k214.jpg,5,s1_y1_x2,136,80,388,332,0.6499999761581421,1.0,0.5,0.15612548788094222
img_dc9024342557ab45,dataset_dev/05_kosiv_ceramics/k214.jpg,6,s0_y1_x2,213,118,388,293,0.44999998807907104,1.0,0.5,0.15560232120782008
img_606ca58fdaa0ab3d,dataset_dev/05_kosiv_ceramics/k215.jpg,1,s0_y1_x1,197,197,519,519,0.44999998807907104,0.5,0.5,0.16888089804149004
img_606ca58fdaa0ab3d,dataset_dev/05_kosiv_ceramics/k215.jpg,2,s1_y1_x1,126,126,591,591,0.6499999761581421,0.5,0.5,0.16570283965711546
img_606ca58fdaa0ab3d,dataset_dev/05_kosiv_ceramics/k215.jpg,3,s1_y0_x1,126,0,591,465,0.6499999761581421,0.5,0.0,0.1655542591166023
img_606ca58fdaa0ab3d,dataset_dev/05_kosiv_ceramics/k215.jpg,4,s0_y0_x1,197,0,519,322,0.44999998807907104,0.5,0.0,0.15803681937037867
img_606ca58fdaa0ab3d,dataset_dev/05_kosiv_ceramics/k215.jpg,5,s1_y1_x0,0,126,465,591,0.6499999761581421,0.0,0.5,0.1545349063856917
img_606ca58fdaa0ab3d,dataset_dev/05_kosiv_ceramics/k215.jpg,6,s1_y0_x2,251,0,716,465,0.6499999761581421,1.0,0.0,0.15379415856074125
img_1f57bf54655f2a1e,dataset_dev/05_kosiv_ceramics/k217.jpg,1,s0_y2_x2,275,454,500,679,0.44999998807907104,1.0,1.0,0.15269266015840213
img_1f57bf54655f2a1e,dataset_dev/05_kosiv_ceramics/k217.jpg,2,s0_y2_x1,138,454,363,679,0.44999998807907104,0.5,1.0,0.14796441703376165
img_1f57bf54655f2a1e,dataset_dev/05_kosiv_ceramics/k217.jpg,3,s1_y2_x2,175,354,500,679,0.6499999761581421,1.0,1.0,0.14622409624577906
img_1f57bf54655f2a1e,dataset_dev/05_kosiv_ceramics/k217.jpg,4,s0_y0_x0,0,0,225,225,0.44999998807907104,0.0,0.0,0.14592279691672305
img_1f57bf54655f2a1e,dataset_dev/05_kosiv_ceramics/k217.jpg,5,s0_y0_x1,138,0,363,225,0.44999998807907104,0.5,0.0,0.14535273528868908
img_1f57bf54655f2a1e,dataset_dev/05_kosiv_ceramics/k217.jpg,6,s0_y2_x0,0,454,225,679,0.44999998807907104,0.0,1.0,0.14410666157248167
img_5c7b162384be51cd,dataset_dev/05_kosiv_ceramics/k219.jpg,1,s0_y0_x1,138,0,363,225,0.44999998807907104,0.5,0.0,0.13716089215715405
img_5c7b162384be51cd,dataset_dev/05_kosiv_ceramics/k219.jpg,2,s1_y0_x2,175,0,500,325,0.6499999761581421,1.0,0.0,0.1363572194469045
img_5c7b162384be51cd,dataset_dev/05_kosiv_ceramics/k219.jpg,3,s0_y0_x0,0,0,225,225,0.44999998807907104,0.0,0.0,0.13520435387781535
img_5c7b162384be51cd,dataset_dev/05_kosiv_ceramics/k219.jpg,4,s1_y0_x0,0,0,325,325,0.6499999761581421,0.0,0.0,0.13483373041537228
img_5c7b162384be51cd,dataset_dev/05_kosiv_ceramics/k219.jpg,5,s1_y0_x1,88,0,413,325,0.6499999761581421,0.5,0.0,0.13390639780838154
img_5c7b162384be51cd,dataset_dev/05_kosiv_ceramics/k219.jpg,6,s0_y0_x2,275,0,500,225,0.44999998807907104,1.0,0.0,0.1331862824453458
img_8937a240a4b03368,dataset_dev/05_kosiv_ceramics/k221.jpg,1,s0_y0_x1,138,0,363,225,0.44999998807907104,0.5,0.0,0.13624110974546616
img_8937a240a4b03368,dataset_dev/05_kosiv_ceramics/k221.jpg,2,s0_y1_x1,138,190,363,415,0.44999998807907104,0.5,0.5,0.13392078410318542
img_8937a240a4b03368,dataset_dev/05_kosiv_ceramics/k221.jpg,3,s1_y0_x1,88,0,413,325,0.6499999761581421,0.5,0.0,0.1317628519809078
img_8937a240a4b03368,dataset_dev/05_kosiv_ceramics/k221.jpg,4,s1_y1_x1,88,140,413,465,0.6499999761581421,0.5,0.5,0.13173198654145973
img_8937a240a4b03368,dataset_dev/05_kosiv_ceramics/k221.jpg,5,s1_y0_x0,0,0,325,325,0.6499999761581421,0.0,0.0,0.12271402246026135
img_8937a240a4b03368,dataset_dev/05_kosiv_ceramics/k221.jpg,6,s1_y1_x2,175,140,500,465,0.6499999761581421,1.0,0.5,0.12053961658774516
img_5bc033de55b6eeea,dataset_dev/05_kosiv_ceramics/k222.jpg,1,s1_y1_x1,88,140,413,465,0.6499999761581421,0.5,0.5,0.13091378606319493
img_5bc033de55b6eeea,dataset_dev/05_kosiv_ceramics/k222.jpg,2,s1_y1_x2,175,140,500,465,0.6499999761581421,1.0,0.5,0.1233614142697647
img_5bc033de55b6eeea,dataset_dev/05_kosiv_ceramics/k222.jpg,3,s0_y2_x1,138,379,363,604,0.44999998807907104,0.5,1.0,0.12259562220023912
img_5bc033de55b6eeea,dataset_dev/05_kosiv_ceramics/k222.jpg,4,s0_y1_x1,138,190,363,415,0.44999998807907104,0.5,0.5,0.12155684440987505
img_5bc033de55b6eeea,dataset_dev/05_kosiv_ceramics/k222.jpg,5,s0_y0_x1,138,0,363,225,0.44999998807907104,0.5,0.0,0.12136758058646917
img_5bc033de55b6eeea,dataset_dev/05_kosiv_ceramics/k222.jpg,6,s1_y2_x1,88,279,413,604,0.6499999761581421,0.5,1.0,0.11911792708429288
img_7457902db88a9b35,dataset_dev/05_kosiv_ceramics/k223.jpg,1,s0_y2_x1,138,379,363,604,0.44999998807907104,0.5,1.0,0.12951523686826388
img_7457902db88a9b35,dataset_dev/05_kosiv_ceramics/k223.jpg,2,s0_y0_x1,138,0,363,225,0.44999998807907104,0.5,0.0,0.12394670958915202
img_7457902db88a9b35,dataset_dev/05_kosiv_ceramics/k223.jpg,3,s0_y1_x1,138,190,363,415,0.44999998807907104,0.5,0.5,0.1188042230989696
img_7457902db88a9b35,dataset_dev/05_kosiv_ceramics/k223.jpg,4,s1_y2_x1,88,279,413,604,0.6499999761581421,0.5,1.0,0.11267628291791632
img_7457902db88a9b35,dataset_dev/05_kosiv_ceramics/k223.jpg,5,s0_y2_x2,275,379,500,604,0.44999998807907104,1.0,1.0,0.10974914406150331
img_7457902db88a9b35,dataset_dev/05_kosiv_ceramics/k223.jpg,6,s1_y1_x1,88,140,413,465,0.6499999761581421,0.5,0.5,0.10707416076473975
img_dc0d6d38453e97d7,dataset_dev/05_kosiv_ceramics/k224.jpg,1,s1_y1_x1,214,154,787,727,0.6499999761581421,0.5,0.5,0.1488853945584739
img_dc0d6d38453e97d7,dataset_dev/05_kosiv_ceramics/k224.jpg,2,s1_y0_x1,214,0,787,573,0.6499999761581421,0.5,0.0,0.1448863261202202
img_dc0d6d38453e97d7,dataset_dev/05_kosiv_ceramics/k224.jpg,3,s0_y0_x1,302,0,698,396,0.44999998807907104,0.5,0.0,0.14219331828079967
img_dc0d6d38453e97d7,dataset_dev/05_kosiv_ceramics/k224.jpg,4,s0_y2_x1,302,485,698,881,0.44999998807907104,0.5,1.0,0.14070669920811854
img_dc0d6d38453e97d7,dataset_dev/05_kosiv_ceramics/k224.jpg,5,s1_y2_x1,214,308,787,881,0.6499999761581421,0.5,1.0,0.13918291956285916
img_dc0d6d38453e97d7,dataset_dev/05_kosiv_ceramics/k224.jpg,6,s0_y1_x1,302,242,698,638,0.44999998807907104,0.5,0.5,0.13755528304745568
img_b066df9a9c17ee0a,dataset_dev/05_kosiv_ceramics/k225.jpg,1,s1_y1_x0,0,141,358,499,0.6499999761581421,0.0,0.5,0.14004679868322892
img_b066df9a9c17ee0a,dataset_dev/05_kosiv_ceramics/k225.jpg,2,s1_y0_x0,0,0,358,358,0.6499999761581421,0.0,0.0,0.13950501560149658
img_b066df9a9c17ee0a,dataset_dev/05_kosiv_ceramics/k225.jpg,3,s1_y1_x2,192,141,550,499,0.6499999761581421,1.0,0.5,0.1383756244680555
img_b066df9a9c17ee0a,dataset_dev/05_kosiv_ceramics/k225.jpg,4,s1_y0_x1,96,0,454,358,0.6499999761581421,0.5,0.0,0.1376868300849732
img_b066df9a9c17ee0a,dataset_dev/05_kosiv_ceramics/k225.jpg,5,s1_y0_x2,192,0,550,358,0.6499999761581421,1.0,0.0,0.13755464828734332
img_b066df9a9c17ee0a,dataset_dev/05_kosiv_ceramics/k225.jpg,6,s0_y1_x1,151,196,399,444,0.44999998807907104,0.5,0.5,0.13738181698214558
img_5b5d0065a3f3f5a0,dataset_dev/05_kosiv_ceramics/k228.jpg,1,s0_y2_x1,220,343,501,624,0.44999998807907104,0.5,1.0,0.15616512270207517
img_5b5d0065a3f3f5a0,dataset_dev/05_kosiv_ceramics/k228.jpg,2,s1_y0_x1,157,0,563,406,0.6499999761581421,0.5,0.0,0.15582525712944495
img_5b5d0065a3f3f5a0,dataset_dev/05_kosiv_ceramics/k228.jpg,3,s1_y2_x1,157,218,563,624,0.6499999761581421,0.5,1.0,0.1553826422834049
img_5b5d0065a3f3f5a0,dataset_dev/05_kosiv_ceramics/k228.jpg,4,s0_y0_x1,220,0,501,281,0.44999998807907104,0.5,0.0,0.15352070850323202
img_5b5d0065a3f3f5a0,dataset_dev/05_kosiv_ceramics/k228.jpg,5,s1_y1_x2,314,109,720,515,0.6499999761581421,1.0,0.5,0.1533710920926049
img_5b5d0065a3f3f5a0,dataset_dev/05_kosiv_ceramics/k228.jpg,6,s0_y1_x1,220,172,501,453,0.44999998807907104,0.5,0.5,0.15253382421543463
img_1008a3d9ba9d6f25,dataset_dev/05_kosiv_ceramics/k229.jpg,1,s0_y0_x1,326,0,675,349,0.44999998807907104,0.5,0.0,0.13859467057496677
img_1008a3d9ba9d6f25,dataset_dev/05_kosiv_ceramics/k229.jpg,2,s1_y0_x1,248,0,752,504,0.6499999761581421,0.5,0.0,0.13682909141995217
img_1008a3d9ba9d6f25,dataset_dev/05_kosiv_ceramics/k229.jpg,3,s0_y2_x1,326,426,675,775,0.44999998807907104,0.5,1.0,0.13396670149208417
img_1008a3d9ba9d6f25,dataset_dev/05_kosiv_ceramics/k229.jpg,4,s1_y1_x0,0,136,504,640,0.6499999761581421,0.0,0.5,0.1334812210247874
img_1008a3d9ba9d6f25,dataset_dev/05_kosiv_ceramics/k229.jpg,5,s1_y1_x1,248,136,752,640,0.6499999761581421,0.5,0.5,0.1328022122625859
img_1008a3d9ba9d6f25,dataset_dev/05_kosiv_ceramics/k229.jpg,6,s1_y0_x0,0,0,504,504,0.6499999761581421,0.0,0.0,0.13241627697483857
img_f9936e631b5bf44e,dataset_dev/05_kosiv_ceramics/k230.jpg,1,s1_y2_x1,525,538,1523,1536,0.6499999761581421,0.5,1.0,0.1352451506424683
img_f9936e631b5bf44e,dataset_dev/05_kosiv_ceramics/k230.jpg,2,s0_y2_x1,678,845,1369,1536,0.44999998807907104,0.5,1.0,0.13441340392808132
img_f9936e631b5bf44e,dataset_dev/05_kosiv_ceramics/k230.jpg,3,s1_y0_x1,525,0,1523,998,0.6499999761581421,0.5,0.0,0.13053925527121052
img_f9936e631b5bf44e,dataset_dev/05_kosiv_ceramics/k230.jpg,4,s1_y1_x0,0,269,998,1267,0.6499999761581421,0.0,0.5,0.12795576597236097
img_f9936e631b5bf44e,dataset_dev/05_kosiv_ceramics/k230.jpg,5,s0_y0_x1,678,0,1369,691,0.44999998807907104,0.5,0.0,0.12466198577465398
img_f9936e631b5bf44e,dataset_dev/05_kosiv_ceramics/k230.jpg,6,s1_y1_x2,1050,269,2048,1267,0.6499999761581421,1.0,0.5,0.12464461062235183
img_7b628da131174a9e,dataset_dev/05_kosiv_ceramics/k231.jpg,1,s1_y2_x1,525,538,1523,1536,0.6499999761581421,0.5,1.0,0.14109888783889651
img_7b628da131174a9e,dataset_dev/05_kosiv_ceramics/k231.jpg,2,s0_y2_x1,678,845,1369,1536,0.44999998807907104,0.5,1.0,0.1386333160272201
img_7b628da131174a9e,dataset_dev/05_kosiv_ceramics/k231.jpg,3,s1_y1_x0,0,269,998,1267,0.6499999761581421,0.0,0.5,0.13750037961719144
img_7b628da131174a9e,dataset_dev/05_kosiv_ceramics/k231.jpg,4,s1_y0_x1,525,0,1523,998,0.6499999761581421,0.5,0.0,0.13709883423541971
img_7b628da131174a9e,dataset_dev/05_kosiv_ceramics/k231.jpg,5,s0_y0_x1,678,0,1369,691,0.44999998807907104,0.5,0.0,0.13646535758867728
img_7b628da131174a9e,dataset_dev/05_kosiv_ceramics/k231.jpg,6,s1_y1_x2,1050,269,2048,1267,0.6499999761581421,1.0,0.5,0.13392594565913035
img_c4cf869ffabebb42,dataset_dev/05_kosiv_ceramics/k232.jpg,1,s1_y1_x0,0,269,998,1267,0.6499999761581421,0.0,0.5,0.13147367726735046
img_c4cf869ffabebb42,dataset_dev/05_kosiv_ceramics/k232.jpg,2,s1_y2_x1,525,538,1523,1536,0.6499999761581421,0.5,1.0,0.12926595590771447
img_c4cf869ffabebb42,dataset_dev/05_kosiv_ceramics/k232.jpg,3,s0_y2_x1,678,845,1369,1536,0.44999998807907104,0.5,1.0,0.12918900699347824
img_c4cf869ffabebb42,dataset_dev/05_kosiv_ceramics/k232.jpg,4,s1_y1_x2,1050,269,2048,1267,0.6499999761581421,1.0,0.5,0.12853889301928473
img_c4cf869ffabebb42,dataset_dev/05_kosiv_ceramics/k232.jpg,5,s1_y2_x0,0,538,998,1536,0.6499999761581421,0.0,1.0,0.12826018219858093
img_c4cf869ffabebb42,dataset_dev/05_kosiv_ceramics/k232.jpg,6,s1_y0_x1,525,0,1523,998,0.6499999761581421,0.5,0.0,0.1257290164632708
img_2c53f34dd94cbe3f,dataset_dev/05_kosiv_ceramics/k233.jpg,1,s1_y1_x1,269,525,1267,1523,0.6499999761581421,0.5,0.5,0.13668745620119235
img_2c53f34dd94cbe3f,dataset_dev/05_kosiv_ceramics/k233.jpg,2,s1_y1_x0,0,525,998,1523,0.6499999761581421,0.0,0.5,0.13245639167555615
img_2c53f34dd94cbe3f,dataset_dev/05_kosiv_ceramics/k233.jpg,3,s0_y1_x0,0,678,691,1369,0.44999998807907104,0.0,0.5,0.13013764623312638
img_2c53f34dd94cbe3f,dataset_dev/05_kosiv_ceramics/k233.jpg,4,s1_y1_x2,538,525,1536,1523,0.6499999761581421,1.0,0.5,0.1286741946834244
img_2c53f34dd94cbe3f,dataset_dev/05_kosiv_ceramics/k233.jpg,5,s0_y1_x2,845,678,1536,1369,0.44999998807907104,1.0,0.5,0.11796948633842427
img_2c53f34dd94cbe3f,dataset_dev/05_kosiv_ceramics/k233.jpg,6,s1_y2_x1,269,1050,1267,2048,0.6499999761581421,0.5,1.0,0.11320930840443696
img_1f749a38353f380c,dataset_dev/05_kosiv_ceramics/k236.jpg,1,s0_y1_x1,678,422,1369,1113,0.44999998807907104,0.5,0.5,0.14491647433903204
img_1f749a38353f380c,dataset_dev/05_kosiv_ceramics/k236.jpg,2,s1_y1_x1,525,269,1523,1267,0.6499999761581421,0.5,0.5,0.11311602593323296
img_1f749a38353f380c,dataset_dev/05_kosiv_ceramics/k236.jpg,3,s1_y0_x1,525,0,1523,998,0.6499999761581421,0.5,0.0,0.11002387790335298
img_1f749a38353f380c,dataset_dev/05_kosiv_ceramics/k236.jpg,4,s1_y2_x1,525,538,1523,1536,0.6499999761581421,0.5,1.0,0.10847266163440693
img_1f749a38353f380c,dataset_dev/05_kosiv_ceramics/k236.jpg,5,s0_y0_x1,678,0,1369,691,0.44999998807907104,0.5,0.0,0.10186025089486579
img_1f749a38353f380c,dataset_dev/05_kosiv_ceramics/k236.jpg,6,s0_y2_x1,678,845,1369,1536,0.44999998807907104,0.5,1.0,0.09159366141244119
img_26f956c1716c8b44,dataset_dev/05_kosiv_ceramics/k237.jpg,1,s1_y1_x1,154,79,446,371,0.6499999761581421,0.5,0.5,0.153533305941019
img_26f956c1716c8b44,dataset_dev/05_kosiv_ceramics/k237.jpg,2,s0_y1_x1,199,124,401,326,0.44999998807907104,0.5,0.5,0.1473727367475363
img_26f956c1716c8b44,dataset_dev/05_kosiv_ceramics/k237.jpg,3,s1_y0_x1,154,0,446,292,0.6499999761581421,0.5,0.0,0.14409137168605052
img_26f956c1716c8b44,dataset_dev/05_kosiv_ceramics/k237.jpg,4,s1_y2_x1,154,158,446,450,0.6499999761581421,0.5,1.0,0.14218237909234516
img_26f956c1716c8b44,dataset_dev/05_kosiv_ceramics/k237.jpg,5,s0_y0_x1,199,0,401,202,0.44999998807907104,0.5,0.0,0.13826456143504523
img_26f956c1716c8b44,dataset_dev/05_kosiv_ceramics/k237.jpg,6,s0_y2_x1,199,248,401,450,0.44999998807907104,0.5,1.0,0.1376244292454127
img_668aa36c79d85d89,dataset_dev/05_kosiv_ceramics/k238.jpg,1,s0_y1_x1,257,178,547,468,0.44999998807907104,0.5,0.5,0.12697319110052338
img_668aa36c79d85d89,dataset_dev/05_kosiv_ceramics/k238.jpg,2,s1_y1_x1,192,113,611,532,0.6499999761581421,0.5,0.5,0.11539329006150786
img_668aa36c79d85d89,dataset_dev/05_kosiv_ceramics/k238.jpg,3,s0_y0_x1,257,0,547,290,0.44999998807907104,0.5,0.0,0.11008721040974598
img_668aa36c79d85d89,dataset_dev/05_kosiv_ceramics/k238.jpg,4,s1_y0_x1,192,0,611,419,0.6499999761581421,0.5,0.0,0.10738965294317623
img_668aa36c79d85d89,dataset_dev/05_kosiv_ceramics/k238.jpg,5,s0_y2_x1,257,355,547,645,0.44999998807907104,0.5,1.0,0.10276899579129063
img_668aa36c79d85d89,dataset_dev/05_kosiv_ceramics/k238.jpg,6,s1_y2_x1,192,226,611,645,0.6499999761581421,0.5,1.0,0.10219150926917386
img_78feab9317cea470,dataset_dev/05_kosiv_ceramics/k240.jpg,1,s0_y1_x1,199,124,401,326,0.44999998807907104,0.5,0.5,0.14692061861751465
img_78feab9317cea470,dataset_dev/05_kosiv_ceramics/k240.jpg,2,s1_y1_x1,154,79,446,371,0.6499999761581421,0.5,0.5,0.1396428304667966
img_78feab9317cea470,dataset_dev/05_kosiv_ceramics/k240.jpg,3,s0_y2_x1,199,248,401,450,0.44999998807907104,0.5,1.0,0.1319487332016103
img_78feab9317cea470,dataset_dev/05_kosiv_ceramics/k240.jpg,4,s1_y0_x1,154,0,446,292,0.6499999761581421,0.5,0.0,0.130876166696647
img_78feab9317cea470,dataset_dev/05_kosiv_ceramics/k240.jpg,5,s1_y2_x1,154,158,446,450,0.6499999761581421,0.5,1.0,0.1293899901871356
img_78feab9317cea470,dataset_dev/05_kosiv_ceramics/k240.jpg,6,s0_y0_x1,199,0,401,202,0.44999998807907104,0.5,0.0,0.12889497813956607
img_dadad62fe6e0ee96,dataset_dev/05_kosiv_ceramics/k241.jpg,1,s0_y1_x1,199,124,401,326,0.44999998807907104,0.5,0.5,0.14073068114339077
img_dadad62fe6e0ee96,dataset_dev/05_kosiv_ceramics/k241.jpg,2,s1_y1_x1,154,79,446,371,0.6499999761581421,0.5,0.5,0.13562375083083836
img_dadad62fe6e0ee96,dataset_dev/05_kosiv_ceramics/k241.jpg,3,s1_y0_x1,154,0,446,292,0.6499999761581421,0.5,0.0,0.12998363871853913
img_dadad62fe6e0ee96,dataset_dev/05_kosiv_ceramics/k241.jpg,4,s0_y0_x1,199,0,401,202,0.44999998807907104,0.5,0.0,0.12680510835381348
img_dadad62fe6e0ee96,dataset_dev/05_kosiv_ceramics/k241.jpg,5,s1_y2_x1,154,158,446,450,0.6499999761581421,0.5,1.0,0.12677881160949972
img_dadad62fe6e0ee96,dataset_dev/05_kosiv_ceramics/k241.jpg,6,s0_y2_x1,199,248,401,450,0.44999998807907104,0.5,1.0,0.12561216855279864
img_c3f1abcc33f8720c,dataset_dev/05_kosiv_ceramics/k243.jpg,1,s0_y1_x1,199,124,401,326,0.44999998807907104,0.5,0.5,0.15279817879255123
img_c3f1abcc33f8720c,dataset_dev/05_kosiv_ceramics/k243.jpg,2,s0_y2_x1,199,248,401,450,0.44999998807907104,0.5,1.0,0.14790790208578122
img_c3f1abcc33f8720c,dataset_dev/05_kosiv_ceramics/k243.jpg,3,s1_y1_x1,154,79,446,371,0.6499999761581421,0.5,0.5,0.14710382771134334
img_c3f1abcc33f8720c,dataset_dev/05_kosiv_ceramics/k243.jpg,4,s1_y2_x1,154,158,446,450,0.6499999761581421,0.5,1.0,0.1454915158920941
img_c3f1abcc33f8720c,dataset_dev/05_kosiv_ceramics/k243.jpg,5,s1_y0_x1,154,0,446,292,0.6499999761581421,0.5,0.0,0.14104275561190044
img_c3f1abcc33f8720c,dataset_dev/05_kosiv_ceramics/k243.jpg,6,s0_y0_x1,199,0,401,202,0.44999998807907104,0.5,0.0,0.13538391289065854
img_f189802edd349754,dataset_dev/05_kosiv_ceramics/k244.jpg,1,s0_y1_x1,199,124,401,326,0.44999998807907104,0.5,0.5,0.13876638949825812
img_f189802edd349754,dataset_dev/05_kosiv_ceramics/k244.jpg,2,s1_y2_x1,154,158,446,450,0.6499999761581421,0.5,1.0,0.13233639618018558
img_f189802edd349754,dataset_dev/05_kosiv_ceramics/k244.jpg,3,s1_y1_x1,154,79,446,371,0.6499999761581421,0.5,0.5,0.13081770274487148
img_f189802edd349754,dataset_dev/05_kosiv_ceramics/k244.jpg,4,s0_y2_x1,199,248,401,450,0.44999998807907104,0.5,1.0,0.13069206468734734
img_f189802edd349754,dataset_dev/05_kosiv_ceramics/k244.jpg,5,s1_y0_x1,154,0,446,292,0.6499999761581421,0.5,0.0,0.11523949665464009
img_f189802edd349754,dataset_dev/05_kosiv_ceramics/k244.jpg,6,s1_y2_x2,308,158,600,450,0.6499999761581421,1.0,1.0,0.1118028177128201
img_02ac6c4e11d08064,dataset_dev/05_kosiv_ceramics/k245.jpg,1,s0_y1_x1,199,124,401,326,0.44999998807907104,0.5,0.5,0.14960975074369026
img_02ac6c4e11d08064,dataset_dev/05_kosiv_ceramics/k245.jpg,2,s1_y1_x1,154,79,446,371,0.6499999761581421,0.5,0.5,0.1418615885502965
img_02ac6c4e11d08064,dataset_dev/05_kosiv_ceramics/k245.jpg,3,s1_y2_x1,154,158,446,450,0.6499999761581421,0.5,1.0,0.13477154397309993
img_02ac6c4e11d08064,dataset_dev/05_kosiv_ceramics/k245.jpg,4,s0_y2_x1,199,248,401,450,0.44999998807907104,0.5,1.0,0.1305726928405798
img_02ac6c4e11d08064,dataset_dev/05_kosiv_ceramics/k245.jpg,5,s1_y0_x1,154,0,446,292,0.6499999761581421,0.5,0.0,0.12398067334993756
img_02ac6c4e11d08064,dataset_dev/05_kosiv_ceramics/k245.jpg,6,s0_y0_x1,199,0,401,202,0.44999998807907104,0.5,0.0,0.11777875862851281
img_d5edf9ccf62f1742,dataset_dev/05_kosiv_ceramics/k246.jpg,1,s0_y2_x1,102,433,269,600,0.44999998807907104,0.5,1.0,0.10217511830783424
img_d5edf9ccf62f1742,dataset_dev/05_kosiv_ceramics/k246.jpg,2,s1_y2_x1,65,358,307,600,0.6499999761581421,0.5,1.0,0.08783938621936466
img_d5edf9ccf62f1742,dataset_dev/05_kosiv_ceramics/k246.jpg,3,s1_y0_x1,65,0,307,242,0.6499999761581421,0.5,0.0,0.08203825131095957
img_d5edf9ccf62f1742,dataset_dev/05_kosiv_ceramics/k246.jpg,4,s1_y2_x2,130,358,372,600,0.6499999761581421,1.0,1.0,0.08097476594240322
img_d5edf9ccf62f1742,dataset_dev/05_kosiv_ceramics/k246.jpg,5,s1_y1_x1,65,179,307,421,0.6499999761581421,0.5,0.5,0.07977467653929682
img_d5edf9ccf62f1742,dataset_dev/05_kosiv_ceramics/k246.jpg,6,s1_y2_x0,0,358,242,600,0.6499999761581421,0.0,1.0,0.07760364875382132
img_db8efc68c3dc3cf0,dataset_dev/05_kosiv_ceramics/k247.jpg,1,s0_y1_x1,199,124,401,326,0.44999998807907104,0.5,0.5,0.1003481117042904
img_db8efc68c3dc3cf0,dataset_dev/05_kosiv_ceramics/k247.jpg,2,s1_y1_x1,154,79,446,371,0.6499999761581421,0.5,0.5,0.09664618087560464
img_db8efc68c3dc3cf0,dataset_dev/05_kosiv_ceramics/k247.jpg,3,s1_y2_x1,154,158,446,450,0.6499999761581421,0.5,1.0,0.09429515280132117
img_db8efc68c3dc3cf0,dataset_dev/05_kosiv_ceramics/k247.jpg,4,s0_y1_x0,0,124,202,326,0.44999998807907104,0.0,0.5,0.09306797831409815
img_db8efc68c3dc3cf0,dataset_dev/05_kosiv_ceramics/k247.jpg,5,s0_y2_x2,398,248,600,450,0.44999998807907104,1.0,1.0,0.09283555021345864
img_db8efc68c3dc3cf0,dataset_dev/05_kosiv_ceramics/k247.jpg,6,s1_y2_x2,308,158,600,450,0.6499999761581421,1.0,1.0,0.08773940676009405
img_9c48805942346051,dataset_dev/05_kosiv_ceramics/k249.jpg,1,s0_y1_x1,124,199,326,401,0.44999998807907104,0.5,0.5,0.14403191526457967
